original_title,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,budget,6.0 cast,5.0 cast,8.0 cast,6.0 director,8.0 production_companies,6.0 production_companies,7.0 cast,4.0 cast,7.0 production_companies,8.0 director,vote_average,4.0 production_companies,7.0 director,5.0 director,4.0 director,5.0 production_companies
The Mummy: Tomb of the Dragon Emperor,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,146854061.902329,3.75,5.0,0.0,0.75,0.0,4.0,0.25,0.75,1.25,0.0,5.0,1.25,0.0,1.0,0.25,5.0
The Muppets,11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,43622911.9166162,5.0,2.3333333333333335,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,1.0
The Music Never Stopped,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3877592.17036588,4.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
The Musketeer,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49259524.667753704,1.3333333333333333,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.6666666666666666,5.0
The Naked Gun 2Â½: The Smell of Fear,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36825135.3643943,5.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0
The Naked Gun 33â…“: The Final Insult,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44133346.847944796,5.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,0.0,6.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0
The Naked Gun: From the Files of Police Squad!,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22126692.277083702,5.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0
The Name of the Rose,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,39788128.217243105,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,5.0,1.0,4.0,0.0,7.0,0.0,1.0,0.3333333333333333,0.0,0.0
The Namesake,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12980029.8994988,2.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0
The Nanny Diaries,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21033371.6526309,5.0,2.6666666666666665,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,6.0,0.0,0.0,0.6666666666666666,0.0,2.0
The Natural,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58773177.097436205,5.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0
The Negotiator,7,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,66884773.453914896,5.0,2.2,0.6,1.0,1.0,2.0,2.2,0.6,2.0,0.0,6.0,1.6,0.6,0.6,0.0,2.0
The Net,7,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,31481271.0763532,1.6,5.0,0.0,0.0,0.0,1.0,0.6,0.6,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
The Neverending Story,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,56674135.058242105,5.0,0.0,0.0,1.0,0.75,5.0,0.25,0.25,1.25,0.0,6.0,1.0,0.0,0.5,0.0,3.0
The Neverending Story II: The Next Chapter,10,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,53404753.290066496,0.0,5.0,0.0,0.25,0.75,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,4.0
The New Adventures of Pippi Longstocking,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9219455.11545154,0.0,5.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,1.0
The New World,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,33496898.689634804,5.0,2.0,0.3333333333333333,1.0,0.3333333333333333,5.0,1.6666666666666667,0.0,0.6666666666666666,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
The Newton Boys,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36117777.665114,5.0,4.0,0.3333333333333333,1.0,0.3333333333333333,2.0,2.0,0.0,1.3333333333333333,0.0,6.0,1.0,0.3333333333333333,0.0,0.0,1.0
The Next Best Thing,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31657302.8585784,4.0,1.0,0.0,0.0,1.0,2.0,0.5,5.0,1.5,0.0,4.0,2.0,0.5,0.0,1.0,2.0
The Next Karate Kid,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17653338.739177898,1.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0
The Next Three Days,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,30000000.0,5.0,2.0,0.0,1.0,0.0,3.0,1.5,0.75,0.75,0.0,6.0,0.5,0.25,0.5,0.0,1.5
The Night Before,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22999989.8800044,5.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0
The Night of the Iguana,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21090802.230844397,1.5,5.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
The Nightmare Before Christmas,10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27170459.310576696,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,3.6666666666666665,5.0,0.0,5.0,0.0,7.0,0.3333333333333333,1.0,0.0,0.6666666666666666,2.3333333333333335
The Ninth Gate,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,49744008.1705842,5.0,1.0,0.0,1.0,0.0,5.0,0.3333333333333333,0.3333333333333333,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
The Notebook,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33478916.5945523,3.0,1.5,0.0,0.5,0.5,1.0,5.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0
The November Man,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13816365.761571802,5.0,2.6666666666666665,0.0,1.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,6.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666
The Number 23,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,31550057.478946302,5.0,2.6666666666666665,0.0,1.0,0.3333333333333333,3.0,1.3333333333333333,0.0,1.0,0.0,6.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667
The Nutcracker: The Untold Story,11,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90000000.0,1.6666666666666667,5.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0
The Nutty Professor,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,75071703.9038537,1.25,5.0,0.0,0.5,0.0,1.75,2.25,2.0,1.25,0.0,5.0,2.0,0.0,1.0,0.0,2.0
The Object of My Affection,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20065432.036174398,4.0,5.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,5.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0
The Omen,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10728754.479733901,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.5,0.0,6.0,1.0,0.0,0.5,0.0,1.5
The Omen,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,27041728.957289297,2.3333333333333335,5.0,0.6666666666666666,0.0,0.0,1.0,2.3333333333333335,0.6666666666666666,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
The Order,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,41487342.5673884,1.2,0.8,0.2,0.4,0.0,1.2,0.4,5.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
The Other Guys,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,5.0,3.6666666666666665,0.3333333333333333,1.0,0.0,2.0,2.3333333333333335,3.0,1.0,0.0,6.0,1.0,0.3333333333333333,0.0,0.0,1.6666666666666667
The Other Man,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,15191799.5071375,3.0,5.0,0.25,0.5,0.0,0.0,2.5,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
The Other Woman,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36843642.03085829,5.0,2.5,0.0,1.0,0.0,2.0,0.5,0.0,1.0,0.0,6.0,1.0,0.5,0.0,0.0,1.0
The Others,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,20935297.9837953,1.5,0.75,0.0,0.25,0.0,1.5,5.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,0.5
The Out-of-Towners,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98178963.4945741,3.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
The Outlaw Josey Wales,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14177282.705362698,2.0,0.5,0.0,0.5,0.5,1.5,5.0,0.0,2.0,0.0,7.0,1.0,1.0,0.5,0.0,0.5
The Outsiders,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21893119.9775814,5.0,2.5,0.0,1.0,1.0,2.0,1.5,0.0,1.5,1.0,6.0,1.0,1.0,0.5,0.0,1.5
The Pacifier,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,62527544.220651604,1.2,5.0,0.0,0.2,0.4,2.0,1.2,0.0,1.4,0.0,5.0,0.8,0.4,1.0,0.0,2.0
The Pagemaster,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,39720012.163150296,5.0,1.25,0.0,3.0,0.0,2.0,1.5,0.75,0.25,0.0,6.0,1.0,0.0,0.5,0.0,1.0
The Paperboy,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11871803.516903,4.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0
The Passion of the Christ,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34633361.994364396,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
The Patriot,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,139292132.577745,5.0,1.75,0.5,1.0,0.0,4.0,2.0,0.25,1.75,0.0,6.0,0.75,0.0,0.5,0.0,2.0
The Peanuts Movie,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91079959.92481759,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.5
The Pelican Brief,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67926148.2764419,5.0,2.3333333333333335,0.0,1.0,0.6666666666666666,1.0,2.3333333333333335,0.0,1.0,0.0,6.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0
The People vs. Larry Flynt,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50047802.6025691,5.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0
The Perfect Game,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12500000.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.0,1.0,0.0,5.0
The Perfect Guy,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11039995.1424021,3.5,5.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
The Perfect Storm,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151955053.721176,4.0,5.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0
The Perks of Being a Wallflower,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12346675.6575791,2.5,2.5,0.0,0.0,0.0,1.5,5.0,1.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
The Phantom,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62559753.2532114,2.0,3.5,0.0,0.5,0.5,2.0,0.0,5.0,2.5,0.0,4.0,3.0,0.0,0.5,1.0,2.0
The Phantom of the Opera,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,80811177.9868504,5.0,4.333333333333333,0.0,1.0,0.6666666666666666,4.0,2.0,0.6666666666666666,2.0,0.0,6.0,1.0,0.6666666666666666,0.6666666666666666,0.0,2.0
The Physician,12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29953067.2876935,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,5.0,1.3333333333333333,5.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
The Pianist,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42429148.7767191,1.5,1.0,0.0,0.5,0.0,1.5,5.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
The Piano,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10566289.7318909,5.0,4.0,0.0,1.0,0.0,4.0,1.5,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
The Pick-up Artist,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28786206.5709698,3.5,5.0,0.0,0.0,0.0,2.75,3.25,0.75,1.0,0.0,5.0,1.0,0.0,1.0,0.25,3.0
The Pink Panther Strikes Again,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22990188.170858398,5.0,0.5,0.0,1.0,0.0,2.0,0.5,0.5,1.0,0.0,6.0,0.0,0.5,0.5,0.5,0.5
The Pirates! In an Adventure with Scientists!,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56984656.881134704,5.0,1.75,0.0,2.0,0.0,3.0,0.25,1.0,0.5,0.0,6.0,0.5,0.0,0.0,0.0,2.0
The Pit and the Pendulum,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1458972.24159413,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
The Place Beyond the Pines,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14040500.291106302,5.0,3.0,0.0,1.0,0.0,3.0,1.5,1.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,0.5
The Player,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12432194.0367116,5.0,2.5,0.5,1.0,0.0,4.0,2.0,1.5,0.5,0.0,6.0,0.0,0.0,0.0,0.5,1.0
The Pledge,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,43102084.0842845,5.0,2.5,1.25,1.0,0.0,5.0,1.75,0.25,1.75,0.0,6.0,1.5,0.25,0.0,0.0,3.0
The Polar Express,11,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,190483490.969004,5.0,1.0,0.25,1.0,0.25,5.0,0.75,0.0,0.25,0.0,6.0,0.0,0.5,0.5,0.0,0.5
The Poseidon Adventure,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26072804.656811398,2.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,7.0,1.0,2.0,0.0,0.0,1.0
The Possession,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13296419.938931402,0.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
The Postman,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108676825.68576701,5.0,2.0,0.0,1.0,1.0,2.0,2.5,0.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0
The Powerpuff Girls,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12122613.9362054,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.5,0.0,1.0,0.0,3.0
The Preacher's Wife,12,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,55608669.55841011,2.2,5.0,0.0,0.8,0.0,1.0,0.2,0.0,0.8,0.0,5.0,0.4,0.0,1.0,0.0,1.0
The Prestige,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,43266766.33166289,5.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,5.0,1.0,2.0,0.6666666666666666,7.0,1.0,1.0,0.0,0.0,2.0
The Prince,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16579638.9138862,3.0,2.0,0.5,0.0,0.0,1.5,2.0,5.0,0.5,0.0,4.0,4.0,0.0,0.0,1.0,2.0
The Prince of Egypt,12,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,93638682.83548091,5.0,2.6,0.2,3.0,0.0,2.0,2.0,0.2,1.4,0.0,6.0,0.0,0.0,1.2,0.0,1.4
The Prince of Tides,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48032785.2579056,3.5,5.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
The Princess Bride,9,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,30705287.009034403,1.0,1.4,0.4,0.6,0.0,0.0,5.0,0.2,3.0,0.0,7.0,0.0,1.0,0.4,0.0,0.0
The Princess Diaries,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,45565060.317672215,5.0,4.0,0.0,1.0,0.6666666666666666,3.0,1.6666666666666667,0.0,1.0,0.0,6.0,0.6666666666666666,0.0,1.0,0.0,1.0
The Princess Diaries 2: Royal Engagement,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,46177815.9924859,3.5,5.0,0.25,0.75,0.5,1.0,1.75,0.25,1.0,0.0,5.0,0.5,0.0,1.0,0.0,1.0
The Princess and the Frog,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,106722045.58311999,5.0,0.0,0.0,2.0,0.5,2.0,0.5,0.0,2.0,0.0,6.0,0.25,1.0,0.0,0.0,1.5
The Private Life of Sherlock Holmes,10,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,56163683.4390146,5.0,0.2,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.0,0.0,0.0
The Producers,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50245348.0344522,1.0,5.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0
The Prophecy,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11.447734936855701,2.6666666666666665,5.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,5.0,1.0,0.0,1.0,0.0,1.0
The Proposal,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40656017.3649981,5.0,3.6666666666666665,0.0,1.0,0.0,3.0,1.6666666666666667,0.3333333333333333,1.0,0.0,6.0,1.0,0.0,0.3333333333333333,0.0,2.0
The Proposition,10,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2233126.57930898,4.0,3.0,0.0,0.6,0.0,1.0,5.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,2.2
The Punisher,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38096698.1938009,5.0,3.3333333333333335,0.3333333333333333,1.0,0.0,5.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.0,6.0,1.3333333333333333,0.0,0.0,0.0,2.0
The Purge,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2808100.05822127,1.3333333333333333,5.0,0.0,0.6666666666666666,0.0,3.6666666666666665,0.6666666666666666,0.0,1.0,0.0,5.0,2.3333333333333335,0.0,1.0,0.0,5.0
The Purge: Anarchy,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8289819.45694313,5.0,1.0,0.0,1.0,0.0,5.0,0.0,0.5,1.0,0.0,6.0,3.0,0.0,1.0,0.0,4.0
The Purple Rose of Cairo,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30407490.783996303,1.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,5.0,0.0,1.0,0.0,7.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
The Pursuit of Happyness,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59491803.7060365,2.0,3.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,0.0,7.0,1.0,1.0,0.0,0.0,4.0
The Pyramid,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5987091.83001448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0
The Queen,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16225037.3743735,5.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,3.0,0.0,6.0,0.0,1.0,1.0,1.0,3.0
The Quest,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41706502.168807596,2.5,5.0,0.0,0.5,0.0,1.5,0.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,4.0
The Quick and the Dead,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,45790939.747422904,5.0,2.6,0.0,1.0,0.0,1.0,3.0,1.4,0.8,0.0,6.0,0.4,0.0,0.4,0.0,0.8
The Quiet,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1004906.96068904,1.0,5.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
The Quiet American,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,36367841.8086164,3.5,5.0,0.75,1.0,0.25,3.0,0.75,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.5,3.0
The Quiet Ones,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,184218.210154291,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,3.0
The Rage: Carrie 2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,27490109.778480697,0.6666666666666666,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,5.0,0.3333333333333333,0.0,1.0,0.0,2.0
The Railway Man,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16848600.3493276,5.0,1.5,0.0,1.0,0.0,5.0,2.5,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5
The Rainmaker,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,54338412.842883795,5.0,2.6666666666666665,0.3333333333333333,1.0,0.6666666666666666,2.0,3.3333333333333335,1.0,1.0,0.6666666666666666,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0
The Raven,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24693351.3151583,5.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0
The Reaping,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42066743.3052618,1.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,5.0
The Red Violin,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,24078518.4434093,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6,0.0,6.0,0.0,0.0,0.0,0.0,0.2
The Ref,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16182227.1775797,5.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
The Relic,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,81507619.2643258,0.6666666666666666,5.0,0.0,0.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,0.0,2.3333333333333335,0.0,5.0,2.6666666666666665,0.0,1.0,0.3333333333333333,5.0
The Remains of the Day,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17358904.559535097,4.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0
The Replacement Killers,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,40130864.0723489,5.0,1.5,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0
